TransCode,SppCode_Old,Spp_Total,Mal_Total,SppCode,Updated_Spp
PRPND009_20100728_FT05,PSRE,25,2,PSRE,TRUE
PRPND009_20110719_FT01,PSRE,30,2,PSRE,TRUE
PRPND009_20110719_FT02,BUBO,98,0,BUBO,TRUE
PRPND009_20110719_FT03,PSRE,32,4,PSRE,TRUE
PRPND009_20110719_FT03,RACA,0,0,RACA,TRUE
PRPND009_20110719_FT04,PSRE,55,2,PSRE,TRUE
PRPND009_20110719_FT05,RACA,12,0,RACA,TRUE
PRPND009_20110719_FT06,RACA,5,0,RACA,TRUE
PRPND009_20120720_FT01,PSRE,51,0,PSRE,TRUE
PRPND009_20120720_FT02,PSRE,24,1,PSRE,TRUE
PRPND009_20120720_FT03,BUBO,3,0,BUBO,TRUE
PRPND009_20120720_FT04,RACA,29,0,RACA,TRUE
PRPND009_20120720_FT05,RACA,13,0,RACA,TRUE
PRPND009_20120720_FT06,RACA,12,0,RACA,TRUE
PRPND009_20120720_FT07,RACA,11,0,RACA,TRUE
PRPND009_20130719_FT01,RACA,16,0,RACA,TRUE
PRPND009_20130719_FT02,RACA,11,0,RACA,TRUE
PRPND009_20130719_FT03,RACA,13,0,RACA,TRUE
PRPND009_20130719_FT04,RACA,14,0,RACA,TRUE
PRPND009_20130805_FT01,PSRE,4,1,PSRE,TRUE
PRPND009_20130805_FT02,PSRE,2,2,PSRE,TRUE
PRPND009_20130805_FT03,PSRE,1,0,PSRE,TRUE
PRPND009_20130808_FT01,PSRE,2,1,PSRE,TRUE
PRPND009_20130808_FT02,PSRE,1,0,PSRE,TRUE
PRPND009_20140624_FT01,,35,0,BUBO,FALSE
PRPND009_20140624_FT02,,26,4,BUBO,FALSE
PRPND009_20140624_FT03,,25,1,BUBO,FALSE
PRPND009_20140624_FT04,,10,0,PSRE,FALSE
PRPND009_20140624_FT05,,10,0,TATO,FALSE
PRPND009_20160528_FT01,BUBO,31,1,BUBO,FALSE
PRPND009_20160528_FT02,BUBO,27,0,BUBO,FALSE
PRPND009_20160528_FT03,BUBO,31,0,BUBO,FALSE
PRPND009_20160711_FT01,PSRE,49,1,PSRE,FALSE
PRPND009_20170612_FT01,,50,8,BUBO,FALSE
PRPND009_20170612_FT03,,30,12,BUBO,FALSE
PRPND009_20170628_FT01,,110,81,PSRE,FALSE
PRPND009_20170812_FT01,,20,0,RACA,FALSE
PRPND009_20170812_FT02,,7,0,RACA,FALSE
PRPND009_20170812_FT03,,13,2,RACA,FALSE
PRPND009_20170812_FT04,,15,0,RACA,FALSE
PRPND009_20180625_FT01,,23,10,PSRE,FALSE
PRPND009_20180625_FT02,,3,1,PSRE,FALSE
PRPND009_20180625_FT03,,3,0,PSRE,FALSE
PRPND009_20180723_FT01,,3,2,RACA,FALSE
PRPND009_20180723_FT02,,1,0,RACA,FALSE
PRPND009_20180723_FT03,,9,0,RACA,FALSE
PRPND009_20190523_FT1,,101,0,BUBO,FALSE
PRPND009_20190709_FT1,,86,5,PSRE,FALSE
PRPND009_20190709_FT2,,47,0,PSRE,FALSE
PRPND009_20190712_FT1,,6,0,RACA,FALSE
PRPND009_20190712_FT2,,8,2,RACA,FALSE
PRPND009_20190712_FT3,,5,0,RACA,FALSE
PRPND009_20190712_FT4,,19,0,RACA,FALSE
PRPND010_20090714_FT01,PSRE,53,5,PSRE,TRUE
PRPND010_20090714_FT02,PSRE,48,6,PSRE,TRUE
PRPND010_20090714_FT03,PSRE,4,0,PSRE,TRUE
PRPND010_20100609_FT01,PSRE,37,0,PSRE,TRUE
PRPND010_20100609_FT02,PSRE,19,0,PSRE,TRUE
PRPND010_20100609_FT03,PSRE,24,0,PSRE,TRUE
PRPND010_20100719_FT01,PSRE,36,0,PSRE,TRUE
PRPND010_20100719_FT02,PSRE,64,0,PSRE,TRUE
PRPND010_20100728_FT01,RACA,5,1,RACA,TRUE
PRPND010_20100728_FT02,PSRE,25,1,PSRE,TRUE
PRPND010_20100728_FT03,PSRE,36,0,PSRE,TRUE
PRPND010_20100728_FT04,PSRE,64,0,PSRE,TRUE
PRPND010_20110719_FT01,PSRE,68,4,PSRE,TRUE
PRPND010_20110719_FT02,PSRE,45,3,PSRE,TRUE
PRPND010_20110816_FT03,RACA,10,0,RACA,TRUE
PRPND010_20110816_FT04,RACA,6,0,RACA,TRUE
PRPND010_20120720_FT01,BUBO,10,0,BUBO,TRUE
PRPND010_20120720_FT02,PSRE,10,0,PSRE,TRUE
PRPND010_20120720_FT03,RACA,21,0,RACA,TRUE
PRPND010_20120720_FT04,RACA,6,0,RACA,TRUE
PRPND010_20120720_FT05,RACA,2,0,RACA,TRUE
PRPND010_20130719_FT01,RACA,17,0,RACA,TRUE
PRPND010_20130719_FT02,RACA,29,0,RACA,TRUE
PRPND010_20130719_FT03,RACA,9,0,RACA,TRUE
PRPND010_20130719_FT04,RACA,14,0,RACA,TRUE
PRPND010_20130805_FT01,PSRE,42,1,PSRE,TRUE
PRPND010_20130805_FT02,PSRE,76,4,PSRE,TRUE
PRPND010_20140624_FT01,,30,2,PSRE,FALSE
PRPND010_20140624_FT02,,31,0,BUBO,FALSE
PRPND010_20140624_FT03,,35,0,PSRE,FALSE
PRPND010_20140624_FT04,,10,0,BUBO,FALSE
PRPND010_20140624_FT05,,10,0,TATO,FALSE
PRPND010_20150722_FT01,,58,4,PSRE,FALSE
PRPND010_20160711_FT01,PSRE,55,26,PSRE,FALSE
PRPND010_20160711_FT02,PSRE,50,37,PSRE,FALSE
PRPND010_20160711_FT03,BUBO,3,0,BUBO,FALSE
PRPND010_20170628_FT01,,51,32,PSRE,FALSE
PRPND010_20170628_FT02,,49,43,PSRE,FALSE
PRPND010_20170812_FT01,,0,0,RACA,FALSE
PRPND010_20170812_FT02,,6,0,RACA,FALSE
PRPND010_20170812_FT03,,1,0,RACA,FALSE
PRPND010_20170812_FT04,,4,0,RACA,FALSE
PRPND010_20180625_FT01,,46,1,PSRE,FALSE
PRPND010_20180625_FT02,,11,0,PSRE,FALSE
PRPND010_20180723_FT01,,0,0,RACA,FALSE
PRPND010_20180723_FT02,,1,1,RACA,FALSE
PRPND010_20180723_FT03,,1,0,RACA,FALSE
PRPND010_20190709_FT1,,9,0,PSRE,FALSE
PRPND010_20190709_FT2,,2,0,PSRE,FALSE
PRPND010_20190709_FT3,,2,0,BUBO,FALSE
PRPND010_20190709_FT4,,2,0,BUBO,FALSE
PRPND010_20190709_FT5,,2,0,PSRE,FALSE
PRPND010_20190712_FT1,,25,0,RACA,FALSE
PRPND010_20190712_FT2,,20,0,RACA,FALSE
PRPND010_20190712_FT3,,4,1,RACA,FALSE
PRPND010_20190712_FT4,,7,0,RACA,FALSE
PRPND012_20070702_FT01,PSRE,65,4,PSRE,TRUE
PRPND012_20100727_FT01,PSRE,31,2,PSRE,TRUE
PRPND012_20100727_FT02,PSRE,24,4,PSRE,TRUE
PRPND012_20100727_FT03,PSRE,27,1,PSRE,TRUE
PRPND012_20110720_FT01,PSRE,1,0,PSRE,TRUE
PRPND012_20110720_FT02,PSRE,5,0,PSRE,TRUE
PRPND012_20120720_FT01,PSRE,50,2,PSRE,TRUE
PRPND012_20120720_FT02,PSRE,51,5,PSRE,TRUE
PRPND012_20120720_FT03,BUBO,101,2,BUBO,TRUE
PRPND012_20140624_FT01,,6,0,BUBO,FALSE
PRPND012_20140624_FT02,,4,0,BUBO,FALSE
PRPND012_20150707_FT01,,0,0,PSRE,FALSE
PRPND012_20160622_FT01,PSRE,5,0,PSRE,FALSE
PRPND012_20160622_FT02,BUBO,5,0,BUBO,FALSE
PRPND012_20160622_FT03,PSRE,2,0,PSRE,FALSE
PRPND012_20160622_FT04,BUBO,1,0,BUBO,FALSE
PRPND012_20160622_FT05,BUBO,3,0,BUBO,FALSE
PRPND012_20160726_FT01,BUBO,5,0,BUBO,FALSE
PRPND012_20170802_FT01,,1,0,PSRE,FALSE
PRPND012_20170802_FT02,,3,0,PSRE,FALSE
PRPND012_20170802_FT03,,0,0,PSRE,FALSE
PRPND012_20180629_FT01,,10,0,PSRE,FALSE
PRPND012_20180629_FT02,,0,0,PSRE,FALSE
PRPND012_20190611_FT1,,36,0,BUBO,FALSE
PRPND012_20190611_FT2,,27,0,BUBO,FALSE
PRPND012_20190611_FT3,,1,0,PSRE,FALSE
PRPND012_20190629_FT1,,15,0,PSRE,FALSE
PRPND012_20190629_FT2,,35,0,PSRE,FALSE
PRPND014_20090714_FT01,PSRE,60,34,PSRE,TRUE
PRPND014_20090714_FT02,PSRE,47,16,PSRE,TRUE
PRPND014_20090714_FT03,PSRE,29,11,PSRE,TRUE
PRPND014_20090714_FT04,BUBO,31,1,BUBO,TRUE
PRPND014_20090714_FT05,BUBO,29,1,BUBO,TRUE
PRPND014_20090714_FT06,BUBO,13,0,BUBO,TRUE
PRPND014_20090714_FT07,BUBO,5,0,BUBO,TRUE
PRPND014_20100609_FT01,PSRE,51,11,PSRE,TRUE
PRPND014_20100728_FT01,PSRE,26,7,PSRE,TRUE
PRPND014_20100728_FT02,BUBO,22,0,BUBO,TRUE
PRPND014_20100728_FT03,PSRE,101,51,PSRE,TRUE
PRPND014_20110712_FT01,BUBO,56,1,BUBO,TRUE
PRPND014_20110712_FT02,PSRE,53,3,PSRE,TRUE
PRPND014_20110712_FT03,PSRE,15,0,PSRE,TRUE
PRPND014_20110712_FT04,PSRE,15,2,PSRE,TRUE
PRPND014_20120717_FT01,PSRE,33,0,PSRE,TRUE
PRPND014_20120717_FT02,PSRE,21,1,PSRE,TRUE
PRPND014_20120717_FT03,PSRE,8,1,PSRE,TRUE
PRPND014_20130729_FT01,PSRE,100,7,PSRE,TRUE
PRPND014_20130729_FT02,BUBO,29,1,BUBO,TRUE
PRPND014_20130729_FT03,TATO,15,0,TATO,TRUE
PRPND014_20130729_FT04,TAGR,15,0,TAGR,TRUE
PRPND014_20130729_FT05,RADR,2,0,RADR,TRUE
PRPND014_20150707_FT01,,105,11,PSRE,FALSE
PRPND014_20150707_FT02,,25,0,PSRE,FALSE
PRPND014_20150707_FT03,,4,0,BUBO,FALSE
PRPND014_20150707_FT04,,2,0,RADR,FALSE
PRPND014_20160528_FT01,BUBO,100,1,BUBO,FALSE
PRPND014_20160722_FT01,PSRE,74,0,PSRE,FALSE
PRPND014_20170718_FT01,,2,2,PSRE,FALSE
PRPND014_20170718_FT02,,110,22,PSRE,FALSE
PRPND014_20180627_FT01,,51,0,PSRE,FALSE
PRPND014_20180627_FT02,,49,3,PSRE,FALSE
PRPND014_20180627_FT03,,14,0,BUBO,FALSE
PRPND014_20180627_FT04,,2,0,BUBO,FALSE
PRPND014_20180627_FT05,,15,1,PSRE,FALSE
PRPND014_20190523_FT1,,35,0,BUBO,FALSE
PRPND014_20190523_FT2,,81,0,BUBO,FALSE
PRPND014_20190709_FT1,,54,5,PSRE,FALSE
PRPND014_20190709_FT2,,59,4,PSRE,FALSE
PRPND015_20090626_FT01,BUBO,14,8,BUBO,TRUE
PRPND015_20090626_FT01,PSRE,31,19,PSRE,TRUE
PRPND015_20090626_FT02,PSRE,27,13,PSRE,TRUE
PRPND015_20090626_FT03,BUBO,15,3,BUBO,TRUE
PRPND015_20090626_FT04,BUBO,27,8,BUBO,TRUE
PRPND015_20090626_FT05,PSRE,39,24,PSRE,TRUE
PRPND015_20090626_FT06,PSRE,25,10,PSRE,TRUE
PRPND015_20090626_FT07,PSRE,18,12,PSRE,TRUE
PRPND015_20100727_FT01,PSRE,58,2,PSRE,TRUE
PRPND015_20100727_FT02,PSRE,55,5,PSRE,TRUE
PRPND015_20110712_FT01,BUBO,10,0,BUBO,TRUE
PRPND015_20110712_FT01,PSRE,1,1,PSRE,TRUE
PRPND015_20110712_FT02,PSRE,118,1,PSRE,TRUE
PRPND015_20110712_FT03,PSRE,10,0,PSRE,TRUE
PRPND015_20120717_FT01,PSRE,20,7,PSRE,TRUE
PRPND015_20120717_FT02,PSRE,104,20,PSRE,TRUE
PRPND015_20130624_FT01,RADR,39,18,RADR,TRUE
PRPND015_20130624_FT02,PSRE,75,59,PSRE,TRUE
PRPND015_20130625_FT01,PSRE,56,30,PSRE,TRUE
PRPND015_20130625_FT02,RADR,2,2,RADR,TRUE
PRPND015_20140610_FT01,,23,14,PSRE,FALSE
PRPND015_20140610_FT02,,12,8,PSRE,FALSE
PRPND015_20140610_FT03,,24,12,PSRE,FALSE
PRPND015_20150707_FT03,,50,0,PSRE,FALSE
PRPND015_20160722_FT01,PSRE,47,0,PSRE,FALSE
PRPND015_20160722_FT02,,57,0,PSRE,FALSE
PRPND015_20170628_FT01,,29,1,PSRE,FALSE
PRPND015_20170628_FT02,,20,0,PSRE,FALSE
PRPND015_20170628_FT03,,31,1,PSRE,FALSE
PRPND015_20180625_FT01,,89,7,PSRE,FALSE
PRPND015_20180625_FT02,,47,1,PSRE,FALSE
PRPND015_20190709_FT1,,49,0,PSRE,FALSE
PRPND015_20190709_FT2,,40,1,PSRE,FALSE
PRPND015_20190709_FT3,,15,0,PSRE,FALSE
PRPND015_20190709_FT4,,14,0,PSRE,FALSE
PRPND015_20190709_FT5,,10,0,BUBO,FALSE
PRTY01_20100730_FT01,PSRE,19,1,PSRE,TRUE
PRTY01_20110721_FT01,PSRE,39,1,PSRE,TRUE
PRTY01_20110721_FT02,PSRE,79,2,PSRE,TRUE
PRTY01_20110721_FT03,BUBO,5,0,BUBO,TRUE
PRTY01_20120722_FT01,BUBO,95,1,BUBO,TRUE
PRTY01_20120722_FT02,PSRE,50,1,PSRE,TRUE
PRTY01_20130617_FT01,BUBO,89,0,BUBO,TRUE
PRTY01_20130617_FT02,BUBO,16,0,BUBO,TRUE
PRTY01_20130805_FT01,PSRE,4,0,PSRE,TRUE
PRTY01_20130805_FT02,PSRE,2,0,PSRE,TRUE
PRTY01_20130805_FT03,PSRE,3,0,PSRE,TRUE
PRTY01_20130805_FT04,PSRE,1,0,PSRE,TRUE
PRTY01_20130805_FT05,TATO,15,0,TATO,TRUE
PRTY01_20170808_FT01,,115,0,PSRE,FALSE
PRTY01_20170808_FT02,,101,0,PSRE,FALSE
PRTY02_20110721_FT01,PSRE,13,0,PSRE,TRUE
PRTY02_20110721_FT02,PSRE,17,1,PSRE,TRUE
PRTY02_20120722_FT01,PSRE,2,0,PSRE,TRUE
PRTY02_20120722_FT02,BUBO,3,0,BUBO,TRUE
PRTY02_20130805_FT01,PSRE,0,0,PSRE,TRUE
PRTY02_20140729_FT01,,0,0,BUBO,FALSE
PRTY02_20140729_FT02,,0,0,PSRE,FALSE
PRTY02_20170808_FT01,,0,0,PSRE,FALSE
PRTY02_20170808_FT02,,0,0,PSRE,FALSE
PRTY03_20100730_FT01,PSRE,7,0,PSRE,TRUE
PRTY03_20100730_FT02,PSRE,5,0,PSRE,TRUE
PRTY03_20110721_FT01,PSRE,73,0,PSRE,TRUE
PRTY03_20110721_FT02,PSRE,32,1,PSRE,TRUE
PRTY03_20120722_FT01,PSRE,25,0,PSRE,TRUE
PRTY03_20170808_FT01,,14,0,PSRE,FALSE
PRTY03_20170808_FT02,,54,0,PSRE,FALSE
PRTY03_20170808_FT03,,48,0,PSRE,FALSE
RBALP_20090605_FT01,BUBO,4,0,BUBO,TRUE
RBALP_20090605_FT01,PSRE,50,43,PSRE,TRUE
RBALP_20090605_FT02,BUBO,2,0,BUBO,TRUE
RBALP_20090605_FT02,PSRE,38,30,PSRE,TRUE
RBALP_20090605_FT03,BUBO,23,2,BUBO,TRUE
RBALP_20090605_FT03,PSRE,23,17,PSRE,TRUE
RBALP_20090605_FT04,BUBO,75,5,BUBO,TRUE
RBALP_20090605_FT05,BUBO,24,1,BUBO,TRUE
ReefPR_20090617_FT01,BUBO,117,0,BUBO,TRUE
ReefPR_20090617_FT02,PSRE,14,5,PSRE,TRUE
ReefPR_20090727_FT01,BUBO,92,0,BUBO,TRUE
ReefPR_20090727_FT01,PSRE,8,2,PSRE,TRUE
ReefPR_20090727_FT02,PSRE,4,1,PSRE,TRUE
ReefPR_20090727_FT03,BUBO,5,0,BUBO,TRUE
RLSNKGCP_20090708_FT01,PSRE,39,3,PSRE,TRUE
RLSNKGCP_20090708_FT02,PSRE,40,1,PSRE,TRUE
RLSNKGCP_20110802_FT01,RADR,16,0,RADR,TRUE
RLSNKGCP_20110802_FT02,PSRE,102,5,PSRE,TRUE
RLSNKGCP_20110802_FT03,BUBO,102,1,BUBO,TRUE
RLSNKGCP_20120724_FT01,BUBO,24,0,BUBO,TRUE
RLSNKGCP_20120724_FT02,BUBO,30,0,BUBO,TRUE
RLSNKGCP_20120724_FT03,PSRE,33,0,PSRE,TRUE
RLSNKGCP_20120724_FT04,PSRE,65,2,PSRE,TRUE
RLSNKGCP_20130619_FT01,PSRE,73,1,PSRE,TRUE
RLSNKGCP_20130619_FT02,BUBO,15,0,BUBO,TRUE
RLSNKGCP_20150709_FT01,,25,1,BUBO,FALSE
RLSNKGCP_20150709_FT02,,27,1,PSRE,FALSE
RLSNKGCP_20150709_FT03,,28,0,RADR,FALSE
RLSNKGCP_20160720_FT01,RADR,10,0,RADR,FALSE
RLSNKGCP_20160720_FT02,BUBO,22,0,BUBO,FALSE
RLSNKGCP_20160720_FT03,PSRE,27,0,PSRE,FALSE
RLSNKGCP_20160720_FT04,BUBO,11,0,BUBO,FALSE
RLSNKGCP_20160720_FT05,PSRE,39,0,PSRE,FALSE
RLSNKGCP_20170720_FT01,,25,2,PSRE,FALSE
RLSNKGCP_20180630_FT01,,7,1,PSRE,FALSE
RLSNKGCP_20180630_FT02,,3,1,PSRE,FALSE
RLSNKGCP_20180630_FT03,,33,0,BUBO,FALSE
RLSNKGCP_20180630_FT04,,24,0,BUBO,FALSE
RLSNKGCP_20190618_FT1,,18,0,BUBO,FALSE
RLSNKGCP_20190708_FT1,,37,3,PSRE,FALSE
RLSNKGCP_20190708_FT2,,42,0,PSRE,FALSE
RLSNKGCP_20190708_FT3,,43,0,PSRE,FALSE
RonJrGCP_20130619_FT01,PSRE,82,0,PSRE,TRUE
RonJrGCP_20130619_FT02,PSRE,35,0,PSRE,TRUE
RonJRGCP_20150511_FT01,,25,2,BUBO,FALSE
RonJRGCP_20150511_FT02,,25,0,BUBO,FALSE
RonJrGCP_20170712_FT01,,7,0,PSRE,FALSE
RonJrGCP_20170712_FT02,,18,0,PSRE,FALSE
RONJRGCP_20180620_FT01,,55,1,BUBO,FALSE
RONJRGCP_20180620_FT02,,20,1,PSRE,FALSE
RONJRGCP_20180620_FT03,,1,0,PSRE,FALSE
RONJRGCP_20180620_FT04,,12,1,PSRE,FALSE
RONJRGCP_20190515_FT1,,26,2,BUBO,FALSE
RONJRGCP_20190515_FT2,,24,0,BUBO,FALSE
RONJRGCP_20190718_FT1,,38,0,PSRE,FALSE
RONJRGCP_20190718_FT2,,54,0,PSRE,FALSE
RONJRGCP_20190718_FT3,,34,0,PSRE,FALSE
RoopCL_20090715_FT01,PSRE,20,0,PSRE,TRUE
RoopCL_20090715_FT02,PSRE,90,0,PSRE,TRUE
RoopCL_20090715_FT03,PSRE,6,0,PSRE,TRUE
RSBOR_20100712_FT01,BUBO,1,0,BUBO,TRUE
RSBOR_20100712_FT01,PSRE,38,1,PSRE,TRUE
RSBOR_20100712_FT02,PSRE,21,2,PSRE,TRUE
RSBOR_20110814_FT01,PSRE,82,2,PSRE,TRUE
RSBOR_20150814_FT01,,13,1,PSRE,FALSE
SABLUE_20150714_FT01,,1,0,PSRE,FALSE
SF26_20130722_FT01,RADR,12,0,RADR,TRUE
SF26_20130722_FT02,RADR,7,0,RADR,TRUE
SF26_20130722_FT03,PSRE,1,0,PSRE,TRUE
SF26_20130722_FT04,TATO,7,0,TATO,TRUE
SF26_20140722_FT01,,31,0,RADR,FALSE
SF26_20140722_FT02,,24,0,RADR,FALSE
SF26_20140806_FT01,,1,0,PSRE,FALSE
SF26_20140806_FT02,,0,0,PSRE,FALSE
SF26_20140806_FT03,,0,0,PSRE,FALSE
SF26_20150811_FT01,,1,0,PSRE,FALSE
SF26_20150811_FT02,,3,0,RADR,FALSE
SF26_20160810_FT01,,17,0,PSRE,FALSE
SF26_20160810_FT02,,2,0,BUBO,FALSE
SF26_20170724_FT01,,5,0,PSRE,FALSE
SF27_20130722_FT01,PSRE,0,0,PSRE,TRUE
SF27_20130722_FT02,TATO,15,0,TATO,TRUE
SF27_20140722_FT01,,0,0,PSRE,FALSE
SF27_20140722_FT02,,0,0,PSRE,FALSE
SF27_20170724_FT01,,2,0,PSRE,FALSE
SF27_20170724_FT02,,100,0,PSRE,FALSE
SF27_20170724_FT03,,1,0,PSRE,FALSE
SF27_20170724_FT04,,1,0,PSRE,FALSE
SF34_20150615_FT02,,38,0,BUBO,FALSE
SF34_20150811_FT01,,1,0,PSRE,FALSE
SF34_20150811_FT03,,2,0,PSRE,FALSE
SF34_20150811_FT04,,1,0,TATO,FALSE
SF34_20170725_FT01,,137,0,PSRE,FALSE
SF37_20140723_FT01,,105,0,BUBO,FALSE
SF37_20140723_FT02,,66,3,PSRE,FALSE
SF37_20140723_FT03,,26,0,PSRE,FALSE
SF37_20140723_FT04,,31,1,PSRE,FALSE
SF37_20140723_FT05,,10,0,TATO,FALSE
SF37_20150617_FT02,,50,1,BUBO,FALSE
SF37_20150810_FT01,,15,0,PSRE,FALSE
SF37_20150810_FT03,,24,1,PSRE,FALSE
SF37_20160707_FT01,PSRE,54,0,PSRE,FALSE
SF37_20160707_FT02,BUBO,3,0,BUBO,FALSE
SF37_20170726_FT01,,83,0,PSRE,FALSE
SF37_20170726_FT02,,1,0,BUBO,FALSE
SF40_20130722_FT01,PSRE,17,0,PSRE,TRUE
SF40_20130722_FT02,PSRE,48,0,PSRE,TRUE
SF40_20130722_FT03,PSRE,20,1,PSRE,TRUE
SF40_20150810_FT01,,14,2,PSRE,FALSE
SF40_20170725_FT01,,3,0,PSRE,FALSE
SF40_20170725_FT02,,1,0,PSRE,FALSE
SF41_20130723_FT01,PSRE,10,0,PSRE,TRUE
SF41_20130723_FT02,PSRE,2,0,PSRE,TRUE
SF41_20130723_FT03,PSRE,3,0,PSRE,TRUE
SF41_20130723_FT04,BUBO,3,0,BUBO,TRUE
SF41_20130723_FT05,BUBO,2,0,BUBO,TRUE
SF41_20140804_FT01,,37,0,PSRE,FALSE
SF41_20140804_FT02,,16,0,PSRE,FALSE
SF41_20140804_FT03,,21,1,PSRE,FALSE
SF41_20140804_FT04,,21,1,PSRE,FALSE
SF41_20140804_FT05,,21,0,PSRE,FALSE
SF41_20140804_FT06,,1,0,TATO,FALSE
SF41_20140804_FT07,,2,0,TATO,FALSE
SF41_20150810_FT01,,40,0,PSRE,FALSE
SF41_20150810_FT02,,21,0,BUBO,FALSE
SF41_20160707_FT01,PSRE,9,0,PSRE,FALSE
SF41_20160707_FT02,PSRE,4,0,PSRE,FALSE
SF41_20160707_FT03,PSRE,2,0,PSRE,FALSE
SF41_20170725_FT01,,105,0,PSRE,FALSE
SF42_20130723_FT01,PSRE,1,0,PSRE,TRUE
SF42_20130723_FT02,PSRE,2,0,PSRE,TRUE
SF42_20130723_FT03,PSRE,0,0,PSRE,TRUE
SF42_20140804_FT01,,0,0,PSRE,FALSE
SF42_20140804_FT02,,0,0,PSRE,FALSE
SF42_20140804_FT03,,0,0,PSRE,FALSE
SF42_20140804_FT04,,0,0,PSRE,FALSE
SF51_20140806_FT01,,57,0,PSRE,FALSE
SF51_20150810_FT01,,0,0,PSRE,FALSE
SFDAM_20130724_FT01,PSRE,0,0,PSRE,TRUE
SFDAM_20130724_FT02,PSRE,0,0,PSRE,TRUE
SFDAM_20130724_FT03,PSRE,0,0,PSRE,TRUE
SFDAM_20130724_FT04,PSRE,1,0,PSRE,TRUE
SFDAM_20140723_FT01,,19,0,BUBO,FALSE
SFDAM_20140723_FT02,,14,0,BUBO,FALSE
SFDAM_20140723_FT03,,0,0,BUBO,FALSE
SFDAM_20140723_FT04,,2,0,PSRE,FALSE
SFDAM_20140723_FT05,,1,0,PSRE,FALSE
SFDAM_20140806_FT01,,38,3,PSRE,FALSE
SFDAM_20140806_FT02,,71,1,BUBO,FALSE
SHPTLGCP_20150723_FT01,,7,0,PSRE,FALSE
SHPTLGCP_20150723_FT02,,2,0,BUBO,FALSE
ShptlGCP_20160813_FT01,PSRE,0,0,PSRE,FALSE
ShptlGCP_20170720_FT01,,6,0,BUBO,FALSE
ShptlGCP_20170720_FT02,,3,0,PSRE,FALSE
SHPTLGCP_20180630_FT01,,8,0,PSRE,FALSE
SHPTLGCP_20180630_FT02,,3,0,PSRE,FALSE
SHPTLGCP_20180630_FT03,,3,0,PSRE,FALSE
SHPTLGCP_20190708_FT1,,1,0,PSRE,FALSE
SHPTLGCP_20190708_FT2,,0,0,PSRE,FALSE
SHPTLGCP_20190708_FT3,,1,0,BUBO,FALSE
SHPTLGCP_20190708_FT4,,0,0,PSRE,FALSE
SLA01_20160817_FT01,PSRE,30,0,PSRE,FALSE
SLA09_20160817_FT01,PSRE,24,0,PSRE,FALSE
SLA09_20170816_FT01,,25,0,PSRE,FALSE
SLCPO03_20150715_FT01,,3,0,PSRE,FALSE
SLCPO03_20150715_FT02,,9,0,PSRE,FALSE
SLCPO03_20150715_FT03,,4,0,PSRE,FALSE
SLCRO13_20150715_FT01,,15,0,RADR,FALSE
SLCRO13_20150715_FT02,,13,1,PSRE,FALSE
SLCRO13_20150715_FT03,,3,0,PSRE,FALSE
SLCSC27_20150716_FT01,,26,0,RADR,FALSE
SLCSC27_20150716_FT02,,15,0,PSRE,FALSE
SlimeALP_20090715_FT01,PSRE,3,0,PSRE,TRUE
SlimeALP_20090715_FT01,RACA,7,3,RACA,TRUE
SNPND001_20090629_FT01,BUBO,9,0,BUBO,TRUE
SNPND001_20090629_FT01,PSRE,9,0,PSRE,TRUE
SNPND001_20090629_FT02,BUBO,10,0,BUBO,TRUE
SNPND001_20090629_FT02,PSRE,2,0,PSRE,TRUE
SNPND002_20110809_FT01,PSRE,6,0,PSRE,TRUE
SNPND003_20090629_FT01,BUBO,0,0,BUBO,TRUE
SNPND003_20090629_FT01,PSRE,0,0,PSRE,TRUE
SNPND007_20090629_FT01,PSRE,43,0,PSRE,TRUE
SNPND015_20090629_FT01,PSRE,23,1,PSRE,TRUE
SNPND015_20090629_FT02,PSRE,14,0,PSRE,TRUE
SNPND015_20090629_FT03,PSRE,17,0,PSRE,TRUE
TGIF_20090714_FT01,PSRE,67,17,PSRE,TRUE
TGIF_20090714_FT02,PSRE,17,2,PSRE,TRUE
TGIF_20090714_FT03,PSRE,13,2,PSRE,TRUE
TGIF_20100611_FT01,PSRE,1,0,PSRE,TRUE
TGIF_20100728_FT01,PSRE,50,46,PSRE,TRUE
TGIF_20100728_FT02,PSRE,11,9,PSRE,TRUE
TGIF_20100728_FT03,PSRE,11,10,PSRE,TRUE
TGIF_20100728_FT04,PSRE,3,2,PSRE,TRUE
TGIF_20110712_FT01,PSRE,2,0,PSRE,TRUE
TGIF_20110712_FT02,PSRE,6,3,PSRE,TRUE
TGIF_20110712_FT03,PSRE,19,5,PSRE,TRUE
TGIF_20120717_FT01,PSRE,16,10,PSRE,TRUE
TGIF_20120717_FT02,PSRE,12,10,PSRE,TRUE
TGIF_20120717_FT03,BUBO,10,0,BUBO,TRUE
TGIF_20130625_FT01,PSRE,96,14,PSRE,TRUE
TGIF_20130625_FT02,BUBO,64,3,BUBO,TRUE
TGIF_20130625_FT03,BUBO,49,0,BUBO,TRUE
TGIF_20130625_FT04,PSRE,23,4,PSRE,TRUE
TGIF_20140707_FT01,,2,0,PSRE,FALSE
TGIF_20140729_FT01,,1,0,PSRE,FALSE
TGIF_20140729_FT02,,5,0,PSRE,FALSE
TGIF_20140729_FT03,,1,0,PSRE,FALSE
